OTU,mean.group1.,variance.group1.,stderr.group1.,mean.group2.,variance.group2.,stderr.group2.,p.value,q.value,Kingdom,Phylum,Class,Order,Family,Genus,Species
Otu00001,0.160546,0.000133,0.003332,0.027891,8.2e-05,0.003022,0.000999,0.0205387627118644,Bacteria(100),Candidatus_Saccharibacteria(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),
Otu00002,0.031728,7.6e-05,0.002511,0.110427,0.000378,0.006485,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00003,0.026764,3.9e-05,0.001801,0.001063,3e-06,0.000592,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Alloprevotella(100),
Otu00005,0.005313,3.1e-05,0.001616,0.056845,0.000311,0.005875,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Peptostreptococcaceae(100),Romboutsia(100),
Otu00006,0.03285,7.6e-05,0.00252,0.002771,1e-06,0.000352,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00007,0.008378,5e-06,0.000624,0.052824,5e-05,0.002347,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(78),Bacteroidetes_unclassified(78),Bacteroidetes_unclassified(78),Bacteroidetes_unclassified(78),
Otu00008,0.000658,0,0.000182,0.048425,2.4e-05,0.001628,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00014,0.02033,0.00015,0.003534,0.000432,0,0.000204,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),
Otu00015,0.033323,0.000209,0.004169,0.000219,0,0.000129,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu00016,0.024163,9.5e-05,0.002808,0.008805,1.6e-05,0.001344,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Intestinimonas(100),
Otu00017,0.032456,0.000116,0.003113,0,0,0,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00018,0.007361,1.2e-05,0.000982,0.029213,3.6e-05,0.001986,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00019,0.003344,1.1e-05,0.000962,0.03235,0.000265,0.005427,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Firmicutes_unclassified(99),Firmicutes_unclassified(99),Firmicutes_unclassified(99),Firmicutes_unclassified(99),
Otu00020,0.014329,0.00034,0.005325,2.7e-05,0,1.4e-05,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00021,0.006948,2e-06,0.000453,0.000113,0,7.9e-05,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Parabacteroides(100),
Otu00022,0.030961,0.00033,0.005244,0,0,0,0.000999,0.0205387627118644,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00023,0.000125,0,2.8e-05,0.026801,7e-06,0.000875,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00025,0,0,0,0.021312,0.000402,0.006683,0.000999,0.0205387627118644,Bacteria(100),Tenericutes(100),Mollicutes(100),Anaeroplasmatales(100),Anaeroplasmataceae(100),Anaeroplasma(100),
Otu00026,0.003195,3e-06,0.000535,0.006679,1e-06,0.000404,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillaceae(100),Lactobacillus(100),
Otu00028,0.000513,0,0.000129,0.021079,1.4e-05,0.001235,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Turicibacter(100),
Otu00030,0.004311,2e-06,0.000364,0.001927,1e-06,0.000315,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Parabacteroides(100),
Otu00031,0.013507,2.5e-05,0.001441,0.002505,1e-06,0.000243,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00034,0.005024,1.7e-05,0.001184,0.019072,2.7e-05,0.001743,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Lactobacillaceae(100),Lactobacillus(100),
Otu00037,0.005891,3.1e-05,0.001611,0.026588,4.2e-05,0.002156,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(99),Bacteroidales(99),Bacteroidales_unclassified(99),Bacteroidales_unclassified(99),
Otu00041,0.010546,2.2e-05,0.001344,1.3e-05,0,9e-06,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00043,0.006554,3e-06,0.000527,0.001901,1e-06,0.000266,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Barnesiella(97),
Otu00044,0.005527,5e-06,0.000665,3.3e-05,0,2.3e-05,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Paraprevotella(100),
Otu00045,0.001665,0,0.000128,4e-05,0,2.6e-05,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(90),Bacteroidetes_unclassified(90),Bacteroidetes_unclassified(90),Bacteroidetes_unclassified(90),
Otu00047,0.010631,4.8e-05,0.001993,9.3e-05,0,6.2e-05,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(96),Porphyromonadaceae_unclassified(73),
Otu00049,0.002652,5e-06,0.00063,0.009942,9e-06,0.000981,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00051,0,0,0,0.008832,6e-06,0.000842,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00052,0.013317,7e-06,0.000763,0,0,0,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00053,0.007023,3e-06,0.000476,0.001582,1e-06,0.000347,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(86),Bacteroidales(86),Bacteroidales_unclassified(85),Bacteroidales_unclassified(85),
Otu00054,0.012789,0.000142,0.003438,0,0,0,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(98),Odoribacter(98),
Otu00056,0.000384,0,0.000105,0.006373,6e-06,0.000792,0.000999,0.0205387627118644,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Bifidobacteriales(100),Bifidobacteriaceae(100),Bifidobacterium(100),
Otu00057,0.002985,1e-06,0.000318,0.008433,1.7e-05,0.001384,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(99),Porphyromonadaceae_unclassified(99),
Otu00058,0,0,0,0.000591,0,0.000135,0.000999,0.0205387627118644,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00059,0.000867,0,0.000139,0.003808,4e-06,0.000675,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00061,0.001984,1e-06,0.000327,2e-05,0,1.4e-05,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Flavonifractor(100),
Otu00062,0.002751,2e-06,0.000427,0.006645,3e-06,0.000541,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00064,0,0,0,0.009755,7.6e-05,0.002911,0.000999,0.0205387627118644,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00067,0,0,0,0.008101,4e-06,0.000702,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Barnesiella(99),
Otu00069,0.00468,2e-06,0.000377,2e-05,0,2e-05,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00070,0.003275,1e-06,0.000262,0.000106,0,3.1e-05,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(59),
Otu00072,0.000967,0,9.9e-05,0.004599,0,0.000203,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(99),Clostridia(99),Clostridia_unclassified(99),Clostridia_unclassified(99),Clostridia_unclassified(99),
Otu00073,0.000339,0,9.5e-05,0.008918,8e-06,0.000929,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Erysipelotrichia(100),Erysipelotrichales(100),Erysipelotrichaceae(100),Clostridium_XVIII(100),
Otu00077,0.007825,4.3e-05,0.001903,0.000113,0,7.9e-05,0.000999,0.0205387627118644,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00079,0,0,0,0.022189,0.000309,0.005861,0.000999,0.0205387627118644,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00081,0.000488,0,5.1e-05,3.3e-05,0,2e-05,0.000999,0.0205387627118644,Bacteria(100),Proteobacteria(100),Proteobacteria_unclassified(98),Proteobacteria_unclassified(98),Proteobacteria_unclassified(98),Proteobacteria_unclassified(98),
Otu00083,0.005786,1e-05,0.000904,0,0,0,0.000999,0.0205387627118644,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00087,0,0,0,0.006167,2e-06,0.000477,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(99),Porphyromonadaceae_unclassified(99),
Otu00091,0.001111,0,0.000177,1e-04,0,2.2e-05,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00092,0.002562,2e-06,0.000409,4e-05,0,2.6e-05,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),
Otu00093,0.000314,0,5.3e-05,0.002166,1e-06,0.000244,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Clostridium_XlVb(100),
Otu00094,0.000169,0,3.6e-05,1.3e-05,0,9e-06,0.000999,0.0205387627118644,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00097,4e-05,0,1.9e-05,0.002392,1e-06,0.000385,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00098,9.5e-05,0,2e-05,0.00097,0,0.000213,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(99),
Otu00099,0.001485,1e-06,0.000246,7e-06,0,7e-06,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu00100,0.000987,0,0.000194,2e-05,0,1.4e-05,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(99),Bacteroidales_unclassified(99),
Otu00101,0.001151,0,0.000116,0.004738,6e-06,0.000842,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00104,0,0,0,0.001316,0,0.000172,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00111,0,0,0,0.000326,0,6.5e-05,0.000999,0.0205387627118644,Bacteria(100),Proteobacteria(100),Betaproteobacteria(99),Betaproteobacteria_unclassified(98),Betaproteobacteria_unclassified(98),Betaproteobacteria_unclassified(98),
Otu00112,0.001764,1e-06,0.000309,4e-05,0,2.6e-05,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Odoribacter(100),
Otu00113,0,0,0,0.002612,1e-06,0.000382,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Enterococcaceae(100),Enterococcus(99),
Otu00114,0.00015,0,4.8e-05,0.003555,4e-06,0.00066,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00115,0,0,0,0.002226,3e-06,0.000543,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00116,0.000279,0,7.1e-05,0.001987,1e-06,0.000393,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Parabacteroides(100),
Otu00118,0.003324,1e-06,0.000286,1.3e-05,0,9e-06,0.000999,0.0205387627118644,Bacteria(100),Candidatus_Saccharibacteria(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),
Otu00120,0.000827,0,6.3e-05,0.000246,0,3.8e-05,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(100),
Otu00121,0.002313,0,0.000148,0,0,0,0.000999,0.0205387627118644,Bacteria(100),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),Bacteria_unclassified(99),
Otu00124,0.000184,0,2.7e-05,0.001681,1e-06,0.000308,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00125,0.000997,1e-06,0.000252,7e-06,0,7e-06,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00127,0.000105,0,3e-05,0.002671,1e-06,0.000405,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00128,0.000753,0,6.5e-05,0.001708,0,0.000153,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),Bacteroidetes_unclassified(100),
Otu00129,0.000229,0,6.7e-05,0.002658,0,0.000189,0.000999,0.0205387627118644,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Enterorhabdus(100),
Otu00130,5e-05,0,1.6e-05,0.003263,5e-06,0.000728,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00132,0,0,0,0.002585,1.7e-05,0.00138,0.000999,0.0205387627118644,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Coriobacteriaceae_unclassified(100),
Otu00135,0.000294,0,3.3e-05,0.000957,0,0.000121,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(95),Bacteroidales(95),Bacteroidales_unclassified(88),Bacteroidales_unclassified(88),
Otu00137,0,0,0,0.001827,3e-06,0.000593,0.000999,0.0205387627118644,Bacteria(100),Tenericutes(100),Mollicutes(100),Anaeroplasmatales(100),Anaeroplasmataceae(100),Anaeroplasma(100),
Otu00139,0.000414,0,6.8e-05,0.00109,0,8e-05,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00144,0,0,0,0.004001,2e-06,0.000423,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00145,0.000643,0,5.9e-05,7.3e-05,0,2.4e-05,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(72),Clostridiales_unclassified(72),
Otu00146,0,0,0,0.001369,1e-06,0.00033,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidaceae(100),Bacteroides(100),
Otu00149,0.001381,0,0.000174,0,0,0,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Oscillibacter(100),
Otu00154,3.5e-05,0,2e-05,0.002858,2e-06,0.000507,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Erysipelotrichia(99),Erysipelotrichales(99),Erysipelotrichaceae(99),Erysipelotrichaceae_unclassified(99),
Otu00155,0.000229,0,6.4e-05,0.002033,1e-06,0.000349,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Bacilli(100),Lactobacillales(100),Streptococcaceae(100),Streptococcus(100),
Otu00157,2e-05,0,1.1e-05,0.001495,1e-06,0.000247,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(99),Porphyromonadaceae_unclassified(99),
Otu00158,0.001171,0,0.000108,3.3e-05,0,2e-05,0.000999,0.0205387627118644,Bacteria(100),Candidatus_Saccharibacteria(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),Candidatus_Saccharibacteria_unclassified(100),
Otu00159,0.001156,0,0.00016,0,0,0,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00160,0.001296,0,0.000142,0,0,0,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00161,0.000568,0,0.000134,0.001947,0,0.00015,0.000999,0.0205387627118644,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00162,0.000797,0,7.7e-05,7e-06,0,7e-06,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(97),Bacteroidales_unclassified(97),
Otu00165,0.001331,0,7.9e-05,6e-05,0,2.4e-05,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
Otu00167,0.000234,0,3.3e-05,0.000651,0,0.000116,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00168,0.001047,0,0.000148,7e-06,0,7e-06,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(87),Porphyromonadaceae_unclassified(87),
Otu00169,0.000483,0,5.8e-05,7e-06,0,7e-06,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(57),Bacteroidales(57),Bacteroidales_unclassified(53),Bacteroidales_unclassified(53),
Otu00170,0.000538,0,0.000158,2e-05,0,2e-05,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(99),Bacteroidales(99),Bacteroidales_unclassified(99),Bacteroidales_unclassified(99),
Otu00173,0.0015,2e-06,0.000401,0,0,0,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(99),Bacteroidales_unclassified(99),
Otu00175,0.000339,0,9.2e-05,1.3e-05,0,9e-06,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00177,0.000229,0,6.3e-05,0.001096,0,9.1e-05,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00178,0.00143,1e-06,0.000268,0,0,0,0.000999,0.0205387627118644,Bacteria(100),Proteobacteria(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),Proteobacteria_unclassified(100),
Otu00179,0.001146,0,0.000192,2e-05,0,2e-05,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Intestinimonas(91),
Otu00180,0.001719,2e-06,0.000438,0,0,0,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Prevotellaceae(100),Prevotella(100),
Otu00181,0.001191,0,0.000116,0,0,0,0.000999,0.0205387627118644,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00187,0.000538,0,6.1e-05,0.000266,0,4.8e-05,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(98),Clostridiales(98),Clostridiales_unclassified(98),Clostridiales_unclassified(98),
Otu00188,0,0,0,0.002519,3e-06,0.000535,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Roseburia(100),
Otu00192,0.000249,0,4.6e-05,0.001382,0,0.000198,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00194,0.001126,0,0.000185,0,0,0,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00196,0,0,0,0.000572,0,9e-05,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),Bacteroidetes_unclassified(97),
Otu00198,0.000598,0,7.4e-05,0,0,0,0.000999,0.0205387627118644,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00199,2.5e-05,0,1.4e-05,0.00095,0,0.000118,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Rikenellaceae(100),Alistipes(100),
Otu00200,0.000334,0,4.4e-05,7e-06,0,7e-06,0.000999,0.0205387627118644,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00205,0.000782,0,0.000188,0,0,0,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Bacteroidales_unclassified(100),Bacteroidales_unclassified(100),
Otu00214,0,0,0,0.000618,0,0.000118,0.000999,0.0205387627118644,Bacteria(100),Bacteroidetes(100),Bacteroidia(100),Bacteroidales(100),Porphyromonadaceae(100),Parabacteroides(100),
Otu00218,0,0,0,0.000266,0,5e-05,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00221,0.000169,0,4.6e-05,0,0,0,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Clostridiales_unclassified(100),Clostridiales_unclassified(100),
Otu00225,3e-05,0,1.2e-05,0.000279,0,4.1e-05,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00227,0.000299,0,0.000104,0,0,0,0.000999,0.0205387627118644,Bacteria(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),Bacteria_unclassified(100),
Otu00230,2.5e-05,0,9e-06,0.000797,0,0.000108,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Lachnospiraceae(100),Lachnospiraceae_unclassified(100),
Otu00238,8e-05,0,2.1e-05,0.000698,0,9.5e-05,0.000999,0.0205387627118644,Bacteria(100),Actinobacteria(100),Actinobacteria(100),Coriobacteriales(100),Coriobacteriaceae(100),Enterorhabdus(100),
Otu00240,0.000419,0,7.5e-05,7e-06,0,7e-06,0.000999,0.0205387627118644,Bacteria(100),Firmicutes(100),Clostridia(100),Clostridiales(100),Ruminococcaceae(100),Ruminococcaceae_unclassified(100),
